sample_id,image_path,map_mask_path,label_mask_path,width,height,center_class,center_class_value,center_area_m2,xoff,yoff,spatial_group,split
omission_00917,/home/work/data/change_detection/building/map-ortho/image/omission_00917.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00917.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00917.png,1024,1024,omission,2,261.031,41193,47948,5_5,train
omission_00921,/home/work/data/change_detection/building/map-ortho/image/omission_00921.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00921.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00921.png,1024,1024,omission,2,3183.354,42616,45103,5_5,train
omission_00923,/home/work/data/change_detection/building/map-ortho/image/omission_00923.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00923.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00923.png,1024,1024,omission,2,108.209,46532,46108,5_5,train
omission_00925,/home/work/data/change_detection/building/map-ortho/image/omission_00925.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00925.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00925.png,1024,1024,omission,2,63.727,46593,48214,5_5,train
omission_00927,/home/work/data/change_detection/building/map-ortho/image/omission_00927.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00927.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00927.png,1024,1024,omission,2,135.078,45722,45952,5_5,train
omission_00928,/home/work/data/change_detection/building/map-ortho/image/omission_00928.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00928.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00928.png,1024,1024,omission,2,173.001,45605,45957,5_5,train
omission_00930,/home/work/data/change_detection/building/map-ortho/image/omission_00930.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00930.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00930.png,1024,1024,omission,2,98.995,49757,50081,6_6,train
omission_00931,/home/work/data/change_detection/building/map-ortho/image/omission_00931.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00931.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00931.png,1024,1024,omission,2,136.039,50260,52145,6_6,train
omission_00933,/home/work/data/change_detection/building/map-ortho/image/omission_00933.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00933.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00933.png,1024,1024,omission,2,164.787,49820,54681,6_6,train
omission_00935,/home/work/data/change_detection/building/map-ortho/image/omission_00935.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00935.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00935.png,1024,1024,omission,2,325.625,52212,31973,6_3,train
omission_00938,/home/work/data/change_detection/building/map-ortho/image/omission_00938.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00938.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00938.png,1024,1024,omission,2,110.131,58242,32264,7_3,train
omission_00939,/home/work/data/change_detection/building/map-ortho/image/omission_00939.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00939.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00939.png,1024,1024,omission,2,75.694,52968,35174,6_4,train
omission_00940,/home/work/data/change_detection/building/map-ortho/image/omission_00940.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00940.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00940.png,1024,1024,omission,2,95.146,52975,35099,6_4,train
omission_00941,/home/work/data/change_detection/building/map-ortho/image/omission_00941.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00941.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00941.png,1024,1024,omission,2,121.441,51819,51351,6_6,train
omission_00942,/home/work/data/change_detection/building/map-ortho/image/omission_00942.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00942.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00942.png,1024,1024,omission,2,124.873,59268,46229,7_5,train
omission_00943,/home/work/data/change_detection/building/map-ortho/image/omission_00943.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00943.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00943.png,1024,1024,omission,2,88.377,58702,45222,7_5,train
omission_00944,/home/work/data/change_detection/building/map-ortho/image/omission_00944.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00944.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00944.png,1024,1024,omission,2,67.764,59344,45737,7_5,train
omission_00947,/home/work/data/change_detection/building/map-ortho/image/omission_00947.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00947.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00947.png,1024,1024,omission,2,1868.838,58899,48560,7_5,train
omission_00948,/home/work/data/change_detection/building/map-ortho/image/omission_00948.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00948.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00948.png,1024,1024,omission,2,67.881,56824,50965,6_6,train
omission_00949,/home/work/data/change_detection/building/map-ortho/image/omission_00949.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00949.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00949.png,1024,1024,omission,2,143.281,56902,50989,6_6,train
omission_00950,/home/work/data/change_detection/building/map-ortho/image/omission_00950.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00950.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00950.png,1024,1024,omission,2,718.299,58680,48758,7_5,train
omission_00952,/home/work/data/change_detection/building/map-ortho/image/omission_00952.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00952.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00952.png,1024,1024,omission,2,405.698,58480,48347,7_5,train
omission_00955,/home/work/data/change_detection/building/map-ortho/image/omission_00955.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00955.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00955.png,1024,1024,omission,2,54.739,57207,49052,6_5,train
omission_00956,/home/work/data/change_detection/building/map-ortho/image/omission_00956.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00956.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00956.png,1024,1024,omission,2,812.382,58292,48400,7_5,train
omission_00957,/home/work/data/change_detection/building/map-ortho/image/omission_00957.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00957.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00957.png,1024,1024,omission,2,1631.944,57564,48863,7_5,train
omission_00959,/home/work/data/change_detection/building/map-ortho/image/omission_00959.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00959.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00959.png,1024,1024,omission,2,80.831,57089,44059,6_5,train
omission_00960,/home/work/data/change_detection/building/map-ortho/image/omission_00960.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00960.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00960.png,1024,1024,omission,2,1658.17,58979,43616,7_5,train
omission_00963,/home/work/data/change_detection/building/map-ortho/image/omission_00963.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00963.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00963.png,1024,1024,omission,2,144.094,59702,46543,7_5,train
omission_00964,/home/work/data/change_detection/building/map-ortho/image/omission_00964.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00964.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00964.png,1024,1024,omission,2,118.271,53397,54983,6_6,train
omission_00965,/home/work/data/change_detection/building/map-ortho/image/omission_00965.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00965.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00965.png,1024,1024,omission,2,132.27,78283,38562,9_4,train
omission_00968,/home/work/data/change_detection/building/map-ortho/image/omission_00968.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00968.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00968.png,1024,1024,omission,2,109.362,84504,39435,10_4,train
omission_00974,/home/work/data/change_detection/building/map-ortho/image/omission_00974.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00974.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00974.png,1024,1024,omission,2,101.305,77108,36635,9_4,train
omission_00975,/home/work/data/change_detection/building/map-ortho/image/omission_00975.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00975.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00975.png,1024,1024,omission,2,139.14,75965,40736,9_4,train
omission_00976,/home/work/data/change_detection/building/map-ortho/image/omission_00976.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00976.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00976.png,1024,1024,omission,2,142.18,76169,40315,9_4,train
omission_00977,/home/work/data/change_detection/building/map-ortho/image/omission_00977.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00977.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00977.png,1024,1024,omission,2,116.294,76667,40109,9_4,train
omission_00978,/home/work/data/change_detection/building/map-ortho/image/omission_00978.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00978.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00978.png,1024,1024,omission,2,119.739,77020,37894,9_4,train
omission_00979,/home/work/data/change_detection/building/map-ortho/image/omission_00979.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00979.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00979.png,1024,1024,omission,2,132.415,74912,37857,9_4,train
omission_00980,/home/work/data/change_detection/building/map-ortho/image/omission_00980.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00980.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00980.png,1024,1024,omission,2,120.479,74567,37889,9_4,train
omission_00981,/home/work/data/change_detection/building/map-ortho/image/omission_00981.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00981.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00981.png,1024,1024,omission,2,119.312,74917,37285,9_4,train
omission_00982,/home/work/data/change_detection/building/map-ortho/image/omission_00982.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00982.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00982.png,1024,1024,omission,2,131.845,75723,37463,9_4,train
omission_00983,/home/work/data/change_detection/building/map-ortho/image/omission_00983.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00983.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00983.png,1024,1024,omission,2,116.173,77778,37298,9_4,train
omission_00984,/home/work/data/change_detection/building/map-ortho/image/omission_00984.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00984.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00984.png,1024,1024,omission,2,133.851,76610,39577,9_4,train
omission_00985,/home/work/data/change_detection/building/map-ortho/image/omission_00985.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00985.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00985.png,1024,1024,omission,2,168.378,87382,42181,10_5,train
omission_01020,/home/work/data/change_detection/building/map-ortho/image/omission_01020.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01020.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01020.png,1024,1024,omission,2,87.995,35064,62917,4_7,train
omission_01021,/home/work/data/change_detection/building/map-ortho/image/omission_01021.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01021.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01021.png,1024,1024,omission,2,62.261,35119,62211,4_7,train
omission_01022,/home/work/data/change_detection/building/map-ortho/image/omission_01022.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01022.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01022.png,1024,1024,omission,2,108.938,38718,57824,4_7,train
omission_01023,/home/work/data/change_detection/building/map-ortho/image/omission_01023.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01023.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01023.png,1024,1024,omission,2,136.977,35245,62630,4_7,train
omission_01024,/home/work/data/change_detection/building/map-ortho/image/omission_01024.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01024.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01024.png,1024,1024,omission,2,221.84,35069,62365,4_7,train
omission_01025,/home/work/data/change_detection/building/map-ortho/image/omission_01025.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01025.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01025.png,1024,1024,omission,2,64.585,35213,60892,4_7,train
omission_01026,/home/work/data/change_detection/building/map-ortho/image/omission_01026.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01026.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01026.png,1024,1024,omission,2,271.679,36711,62646,4_7,train
omission_01027,/home/work/data/change_detection/building/map-ortho/image/omission_01027.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01027.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01027.png,1024,1024,omission,2,111.098,38774,62427,4_7,train
omission_01028,/home/work/data/change_detection/building/map-ortho/image/omission_01028.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01028.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01028.png,1024,1024,omission,2,57.086,34758,62603,4_7,train
omission_01029,/home/work/data/change_detection/building/map-ortho/image/omission_01029.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01029.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01029.png,1024,1024,omission,2,249.96,40404,55258,4_6,train
omission_01030,/home/work/data/change_detection/building/map-ortho/image/omission_01030.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01030.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01030.png,1024,1024,omission,2,140.571,47684,61593,5_7,train
omission_01031,/home/work/data/change_detection/building/map-ortho/image/omission_01031.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01031.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01031.png,1024,1024,omission,2,105.482,45641,59549,5_7,train
omission_01034,/home/work/data/change_detection/building/map-ortho/image/omission_01034.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01034.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01034.png,1024,1024,omission,2,61.447,43534,63567,5_7,train
omission_01035,/home/work/data/change_detection/building/map-ortho/image/omission_01035.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01035.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01035.png,1024,1024,omission,2,153.256,43800,58121,5_7,train
omission_01036,/home/work/data/change_detection/building/map-ortho/image/omission_01036.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01036.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01036.png,1024,1024,omission,2,194.668,49211,58443,6_7,train
omission_01037,/home/work/data/change_detection/building/map-ortho/image/omission_01037.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01037.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01037.png,1024,1024,omission,2,105.446,46894,60092,5_7,train
omission_01042,/home/work/data/change_detection/building/map-ortho/image/omission_01042.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01042.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01042.png,1024,1024,omission,2,66.771,39219,67612,4_8,train
omission_01047,/home/work/data/change_detection/building/map-ortho/image/omission_01047.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01047.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01047.png,1024,1024,omission,2,59.411,50089,72169,6_8,train
omission_01048,/home/work/data/change_detection/building/map-ortho/image/omission_01048.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01048.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01048.png,1024,1024,omission,2,60.247,49441,68971,6_8,train
omission_01049,/home/work/data/change_detection/building/map-ortho/image/omission_01049.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01049.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01049.png,1024,1024,omission,2,200.05,49274,69039,6_8,train
omission_01050,/home/work/data/change_detection/building/map-ortho/image/omission_01050.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01050.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01050.png,1024,1024,omission,2,278.845,49266,68969,6_8,train
omission_01051,/home/work/data/change_detection/building/map-ortho/image/omission_01051.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01051.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01051.png,1024,1024,omission,2,290.026,49240,68916,6_8,train
omission_01056,/home/work/data/change_detection/building/map-ortho/image/omission_01056.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01056.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01056.png,1024,1024,omission,2,72.175,50266,68614,6_8,train
omission_01057,/home/work/data/change_detection/building/map-ortho/image/omission_01057.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01057.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01057.png,1024,1024,omission,2,187.075,50508,68617,6_8,train
omission_01058,/home/work/data/change_detection/building/map-ortho/image/omission_01058.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01058.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01058.png,1024,1024,omission,2,323.123,50089,68778,6_8,train
omission_01059,/home/work/data/change_detection/building/map-ortho/image/omission_01059.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01059.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01059.png,1024,1024,omission,2,310.917,50076,68724,6_8,train
omission_01060,/home/work/data/change_detection/building/map-ortho/image/omission_01060.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01060.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01060.png,1024,1024,omission,2,341.649,50074,68670,6_8,train
omission_01061,/home/work/data/change_detection/building/map-ortho/image/omission_01061.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01061.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01061.png,1024,1024,omission,2,276.381,50019,68617,6_8,train
omission_01062,/home/work/data/change_detection/building/map-ortho/image/omission_01062.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01062.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01062.png,1024,1024,omission,2,83.428,49367,71626,6_8,train
omission_01063,/home/work/data/change_detection/building/map-ortho/image/omission_01063.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01063.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01063.png,1024,1024,omission,2,202.848,49518,71727,6_8,train
omission_01064,/home/work/data/change_detection/building/map-ortho/image/omission_01064.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01064.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01064.png,1024,1024,omission,2,174.378,49691,72082,6_8,train
omission_01065,/home/work/data/change_detection/building/map-ortho/image/omission_01065.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01065.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01065.png,1024,1024,omission,2,130.153,49613,72015,6_8,train
omission_01066,/home/work/data/change_detection/building/map-ortho/image/omission_01066.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01066.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01066.png,1024,1024,omission,2,202.852,49543,71775,6_8,train
omission_01067,/home/work/data/change_detection/building/map-ortho/image/omission_01067.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01067.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01067.png,1024,1024,omission,2,236.54,49580,71827,6_8,train
omission_01068,/home/work/data/change_detection/building/map-ortho/image/omission_01068.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01068.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01068.png,1024,1024,omission,2,224.6,49608,71880,6_8,train
omission_01069,/home/work/data/change_detection/building/map-ortho/image/omission_01069.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01069.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01069.png,1024,1024,omission,2,83.425,49392,71673,6_8,train
omission_01070,/home/work/data/change_detection/building/map-ortho/image/omission_01070.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01070.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01070.png,1024,1024,omission,2,83.439,49420,71718,6_8,train
omission_01072,/home/work/data/change_detection/building/map-ortho/image/omission_01072.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01072.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01072.png,1024,1024,omission,2,200.851,50676,68001,6_8,train
omission_01073,/home/work/data/change_detection/building/map-ortho/image/omission_01073.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01073.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01073.png,1024,1024,omission,2,299.223,50565,68530,6_8,train
omission_01074,/home/work/data/change_detection/building/map-ortho/image/omission_01074.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01074.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01074.png,1024,1024,omission,2,134.178,50895,67936,6_8,train
omission_01075,/home/work/data/change_detection/building/map-ortho/image/omission_01075.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01075.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01075.png,1024,1024,omission,2,187.742,50994,68150,6_8,train
omission_01076,/home/work/data/change_detection/building/map-ortho/image/omission_01076.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01076.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01076.png,1024,1024,omission,2,173.189,50972,68095,6_8,train
omission_01077,/home/work/data/change_detection/building/map-ortho/image/omission_01077.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01077.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01077.png,1024,1024,omission,2,177.894,50945,68043,6_8,train
omission_01078,/home/work/data/change_detection/building/map-ortho/image/omission_01078.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01078.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01078.png,1024,1024,omission,2,187.746,50922,67990,6_8,train
omission_01081,/home/work/data/change_detection/building/map-ortho/image/omission_01081.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01081.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01081.png,1024,1024,omission,2,67.089,50879,66908,6_8,train
omission_01082,/home/work/data/change_detection/building/map-ortho/image/omission_01082.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01082.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01082.png,1024,1024,omission,2,69.699,50878,66958,6_8,train
omission_01089,/home/work/data/change_detection/building/map-ortho/image/omission_01089.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01089.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01089.png,1024,1024,omission,2,157.055,52350,57008,6_6,train
omission_01090,/home/work/data/change_detection/building/map-ortho/image/omission_01090.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01090.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01090.png,1024,1024,omission,2,153.649,53069,56417,6_6,train
omission_01091,/home/work/data/change_detection/building/map-ortho/image/omission_01091.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01091.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01091.png,1024,1024,omission,2,145.619,55389,75611,6_9,train
omission_01092,/home/work/data/change_detection/building/map-ortho/image/omission_01092.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01092.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01092.png,1024,1024,omission,2,132.306,56327,75417,6_9,train
omission_01093,/home/work/data/change_detection/building/map-ortho/image/omission_01093.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01093.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01093.png,1024,1024,omission,2,106.234,55884,75452,6_9,train
omission_01094,/home/work/data/change_detection/building/map-ortho/image/omission_01094.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01094.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01094.png,1024,1024,omission,2,96.901,55063,74999,6_9,train
omission_01095,/home/work/data/change_detection/building/map-ortho/image/omission_01095.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01095.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01095.png,1024,1024,omission,2,168.956,55042,75081,6_9,train
omission_01096,/home/work/data/change_detection/building/map-ortho/image/omission_01096.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01096.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01096.png,1024,1024,omission,2,112.331,55138,75147,6_9,train
omission_01097,/home/work/data/change_detection/building/map-ortho/image/omission_01097.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01097.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01097.png,1024,1024,omission,2,105.261,56692,67087,6_8,train
omission_01098,/home/work/data/change_detection/building/map-ortho/image/omission_01098.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01098.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01098.png,1024,1024,omission,2,132.916,56703,67167,6_8,train
omission_01099,/home/work/data/change_detection/building/map-ortho/image/omission_01099.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01099.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01099.png,1024,1024,omission,2,141.054,56687,67233,6_8,train
omission_01100,/home/work/data/change_detection/building/map-ortho/image/omission_01100.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01100.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01100.png,1024,1024,omission,2,195.807,59489,71438,7_8,train
omission_01101,/home/work/data/change_detection/building/map-ortho/image/omission_01101.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01101.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01101.png,1024,1024,omission,2,141.195,55826,71057,6_8,train
omission_01102,/home/work/data/change_detection/building/map-ortho/image/omission_01102.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01102.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01102.png,1024,1024,omission,2,141.642,55766,71173,6_8,train
omission_01103,/home/work/data/change_detection/building/map-ortho/image/omission_01103.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01103.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01103.png,1024,1024,omission,2,132.614,55719,71286,6_8,train
omission_01104,/home/work/data/change_detection/building/map-ortho/image/omission_01104.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01104.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01104.png,1024,1024,omission,2,112.194,54558,74171,6_9,train
